ID,Pregunta,Respuesta,Video
186531,"Como resolver problema de fecha de la facturaciÃ³n electrÃ³nica (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Fecha de vencimiento de factura electrónica, error de fecha de emisión de factura, problema de fecha de facturación electrónica en ERP.)","#tags: facturar electronic, documento, jcomando, comando, mes, ruc, facturasend, factura",https://youtu.be/rlGSFbBfBiM
186577,"Solucionar error de Se infringe unicidad del indice (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Solucionar error de Se infringe unicidad del índice"":

IndexUniqueConstraint, Error de unicidad de índice, Violación de unicidad de índice)","#tags: jauxi, COB_NUME, problema, arreglar, bug, solucion,",https://youtu.be/bbXYK2nWnNM
186676,"Solucionar error de Rechazo de factura electronica 1332 (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Rechazo factura electrónica, error 1332, SAT rechazo factura)","#tags: ""Este DTE fue rechazado"", ""El tipo de operaciÃ³n no es compatible  para un Organismo"", sifen, facturacion electronica",https://youtu.be/aKKKqJED5BU
186746,"Bloquear/Desbloquear campo articulo (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Bloquear/Desbloquear campo artículo"":

Lock, Desbloquear, Inhabilitar)","#tags: articulos, modificar, habilitar, texto, configuracion",https://youtu.be/VkUdRZ384iM
186868,"Informe de Ventas Iva para el Contador (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Informe de Ventas Iva para el Contador"":

Declaración de IVA, Informe de Ventas Contable, Factura de IVA.)","tags#: Ventas avanzadas
 

 // Finalizado //",https://youtu.be/SshaRRuI67E
186954,"Corregir factura electronica que quedo con numero 0 (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Factura electrónica errónea, Factura electrónica con número 0, Corrección de factura electrónica.)","tags#: sifen, facturacion, error, problema",https://youtu.be/tBqDTAFe6wM
187041,"Gestion de Caracteristicas de Clientes (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Gestión de Características de Clientes"":

CRM, Gestión de Perfil de Cliente, Customer Data Management)","#tags: valor, informe, valores, atributo, rasgo, propiedad, cualidad, carÃ¡cter 

?si=fGmzi5jzhJVz9guu",https://youtu.be/TwSVv0WYNK8
187261,"Extraer informe de Stock (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Extraer informe de Stock"":

Exportar informe de inventario, Descargar informe de stock, Extraer reporte de existencias.)","#tags: inventario, articulos
 

 // Finalizado //",https://youtu.be/g3e_wlgR7Kg
187347,"Como extraer informe de historico de Articulo (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como extraer informe de historico de Articulo"":

Historial de artículo, Extractor de informes de artículo, Consulta de registro de artículo.

Otras opciones:

- Historial de artículo, 
- Informe de artículo, 
- Consulta de artículo, 
- Extractor de artículo, 
- Registro de artículo, 
- Historial de producto, 
- Informe de producto, 
- Consulta de producto, 
- Extractor de producto, 
- Registro de producto.)","#tags: sacar, historia, item 

 // Finalizado //",https://youtu.be/Z_1kbem4NNM
188710,"Â¿CÃ³mo extraer extracto de un cliente? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Informe de cliente, Extracto de cuenta, Resumen de transacciones.)","#tags: venta, quitar, procesar, informe",https://youtu.be/1AV7wZpwY_c
188711,"Â¿CÃ³mo extraer informe de venta filtrado por un cliente? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Informe de venta, filtrado por cliente, extracción de datos)","#tags: quitar, procesar, informes 

 //",https://youtu.be/to9Ze9w0LbE
188788,"Error de SIFEN: (SIFEN, Error de SIFEN, Error de Sincronización de Fase y Enfriamiento)","ERROR: 2501-EL HASH DEL CÃDIGO QR INCLUIDO EL DE LA CADENA DE CARACTERES ES INVÃLIDO 

Este error se debe a algÃºn error que se tuvo al momento de escribir el CSC en factura send, o al poner el ID del CSC.
Si es que el CSC esta todo bien, se debe asegurar con el cliente si en algÃºn momento ya realizÃ³ facturaciÃ³n electrÃ³nica, ya que si ya se hizo anteriormente,el ID del CSC puede ser otro, ya sea 0002 o posterior.",
190454,"Como buscar preguntas frecuentes (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como buscar preguntas frecuentes"":

FAQ, Preguntas frecuentes, Buscar ayuda)",https://screenrec.com/share/nU73b1oR94,
190455,Como saber el nombre de un formulario del Baris/ Colosus,https://screenrec.com/share/Dou63nxHPt,
191185,"Como hacer Factura ElectrÃ³nica para Diplomaticos                                 \ (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Factura Electrónica, Diplomáticos, Comprobante de Gasto Electrónico)","#tags: sifen, diplomacia, politica
 

 // Finalizado //",https://youtu.be/a9rbHYHh4WE
191307,"Como registrar Caja (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como registrar Caja"":

Diario de Caja, Registro de Caja, Contabilidad de Caja.)","#tags: crear, agregar, avanzado, banco
 

 // Finalizado //",https://youtu.be/fjtnjNzj6rI
192105,"Como realizar compras a crÃ©dito (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como realizar compras a crédito"":

Financiación, Crédito Comercial, Crédito de Consumo.)","tags#: hacer, generar, credito, comprar, mensual 

 // Finalizado //",https://youtu.be/2lnwA_E-QUU
192883,Al emitir una factura electrÃ³nica con Ã­tems de diferentes impuestos salta el siguiente error:,"""2377 TEST - CÃ¡lculo del total de la base gravada del IVA incorrecto""

#FacturaciÃ³n electronica 

1. Ingrese al sistema de facturasend: http://162.243.184.6:85/empresa-select
2. Seleccione la empresa correspondiente
3. SeleccionÃ© el menÃº e ingrese a ""Opciones""
4. En el apartado de ""Opciones de redondeo de decimales"" complete con los siguientes valores:
- Cant. decimales PYG*: 0
- Cant. decimales redondeo Impuesto PYG*: 2
- Cant. Decimales otras monedas*: 8
- Cant. Decimales redondeo impuesto*: 8",
194304,"Configurar Vencimiento de Certificado de firma Electronica (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Configurar Vencimiento de Certificado de firma Electrónica"":

Renovación de certificado SSL, configuración de certificado digital, actualización de certificado de firma electrónica.)",TAG: SIFEN/ aviso,https://youtu.be/iSobtjf455k
194549,"Error BIG-IP (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Error BIG-IP"":

F5, BIG-IP, Error 503)","https://docs.google.com/document/d/12r-t8n78yzjiqBX_pkQ8FN7yBOdlXwONdecHjDMBZq0/edit?tab=t.0#heading=h.5v91o0nt6gwt 

En facturasend se debe desabilitar/habilitar la opcion de Consulta de Ruc",
194550,Error: CERTIFICADO DIGITAL NO VIGENTE AL MOMENTO DE FIRMA DEL DE.,"Si su certificado estÃ¡ vigente, el problema de rechazo del documento se soluciona volviendo a enviar el documento a FacturaSend por medio de la API y esperando su aprobaciÃ³n despues de la segunda, tercera o siguientes interacciones.

Si el problema persiste, espere un tiempo de 5 minutos, antes de volver a enviar el/los documento/s rechazado/s y asÃ­ sucesivamente.

Otros problem",
194916,Error en la conexiÃ³n de envÃ­os de whatsapp en factura send.,"Aparece ""connect ECONNREFUSED"" 

Para solucionar este error se tiene que acceder al digital ocean y reiniciar la API del envÃ­o ejecutÃ¡ndo el siguiente comando:  
""systemctl restart wa-api"" o este otro comando: ""pm2 restart wa-api-node"" // Finalizado //",
194977,"Como emitir factura electronica desde venta por mostrador (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Factura electrónica, venta por mostrador, emisión de facturas electrónicas

Otras opciones:

- Facturación electrónica
- Emisión de facturas digitales
- Venta electrónica

Puedes combinar estas palabras con otros términos relacionados, como ""Sistema de gestión de facturas"", ""Facturación electrónica en línea"", ""Emisión de facturas electrónicas en tiempo real"", etc.)",TAGS: SIFEN / emision,https://youtu.be/efSdJ53afoA
195313,"Como convertir presupuesto a venta (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como convertir presupuesto a venta"":

Presupuesto de ventas, Proyección de ingresos, Plan de ventas.)","TAGS: Facturacion/aprobado
 


Link de youtube:",https://youtu.be/eD4E0W0-iik
195368,"Â¿Como unificar dos codigos de clientes? en Youtube (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""¿Cómo unificar dos códigos de clientes?"" en YouTube:

Merge clientes, unificar bases de datos, integrar sistemas de gestión de clientes.

Estas palabras clave pueden ayudarte a encontrar videos en YouTube que se refieran a la unificación de códigos de clientes, como por ejemplo, tutoriales sobre cómo unificar bases de datos o integrar sistemas de gestión de clientes.)","Tag: UNIR / duplicado 

?si=icpclHreWxh9wW2h",https://youtu.be/ii5N66pAO_w
195378,Como realizar cierre de caja desde el mÃ³dulo de venta,"TAGS: cerrar/ 

Este tutorial muestra el proceso de cierre de caja paso a paso, comenzando desde el acceso de 'Venta' para seleccionar la apertura y 'registrar el saldo final'. Se detalla cÃ³mo ingresar los montos (efectivo y transferencia) y cÃ³mo el sistema refleja este cierre como una 'salida' en el mÃ³dulo de 'Caja'.",https://youtu.be/F2DSD4UWcGc
195380,"Como registrar gastos de Caja (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como registrar gastos de Caja"":

Diario de caja, registro de gastos contables, contabilidad de caja.)",TAGS: egreso/salida,https://youtu.be/MgV7Fr8Ap6k
195419,"Como realizar apertura de caja (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como realizar apertura de caja"":

1. Apertura de cofre
2. Desbloqueo de caja fuerte
3. Acceso a caja segura)",TAGS: abrir/,https://youtu.be/fYdyVc5qI2Y
195891,"Como realizar entrada de articulos (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como realizar entrada de artículos"":

Inventario, Ingreso de mercancías, Registro de stock)","Tag: stock/cargar 

Este tutorial muestra el proceso paso a paso, comenzando desde el 'mÃ³dulo de movimiento'. Se detalla cÃ³mo seleccionar el 'depÃ³sito', cargar los artÃ­culos (por cÃ³digo y cantidad) y guardar la operaciÃ³n para que el nuevo ingreso se sume al stock.

 Link de youtube:",https://youtu.be/w1e6hYwfXc0
195892,"Como realizar salida de articulos (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como realizar salida de artículos"":

Despacho, entrega, expedición)","tag:stock/registrar 

Este tutorial muestra el proceso desde el 'mÃ³dulo de movimiento', detallando cÃ³mo seleccionar el 'depÃ³sito' de origen, cargar los artÃ­culos, definir la cantidad y guardar la operaciÃ³n para actualizar el inventario.

Link de youtube:",https://youtu.be/bmux0Z2ybcc
195893,"Como desactivar articulos (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como desactivar artículos"":

Inactivar, deshabilitar, eliminar.)","tag: stock/inhabilitar/quitar/ 

Este tutorial te guÃ­a a travÃ©s de 'Utilidades' y 'Herramientas de sistemas' para 'Eliminar artÃ­culos por rango de movimiento'. Se muestra cÃ³mo filtrar (por ejemplo, artÃ­culos 'sin stock'), seleccionar los productos y ejecutar la opciÃ³n 'desactivar artÃ­culos' para que ya no aparezcan en ventas o compras.

Link de youtube:",https://youtu.be/36NOOxQgE-Y
196065,Como colocar el baris en el centro de confianza de Excel//  #195.946,"Abrir Excel y acceder a Archivo 
- Opciones 
-Centro de confianza 
-ConfiguraciÃ³n del Centro de confianza.
-En ConfiguraciÃ³n de macros, habilitar las macros segÃºn necesidad (por 
Ir a Ubicaciones de confianza y agregar la carpeta donde se encuentran los archivos del sistema para que se abran sin restricciones.
-Guardar los cambios y reiniciar Excel para que la configuraciÃ³nÂ tengaÂ efecto",
196530,"El error 0x00007d en Visual FoxPro (VFP) (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Error_0x00007d, VFP_error, FoxPro_exception)","Generalmente se relaciona con un problema de carga de librerÃ­as o DLLs. 
Cambiar los *.dll y ocx si no se soluciona. Formatear el equipo

En Windows, el cÃ³digo de error 0x7D significa ""ERROR_INVALID_PARAMETER"" o puede aparecer tambiÃ©n en contextos donde el sistema no puede cargar correctamente una DLL requerida por la aplicaciÃ³n. En VFP, esto puede darse cuando se intenta usar alguna funciÃ³n o componente externo (como un OCX, DLL o controlador) que no estÃ¡ presente, estÃ¡ corrupto, o no es compatible con la versiÃ³n de VFP o de Windows que se estÃ¡ usando.",
196863,Como emitir nota de crÃ©dito electrÃ³nica por devoluciÃ³n de artÃ­culo,"TAG: Devolver /SIFEN 

Link de youtube: 

Este tutorial te guÃ­a paso a paso, comenzando desde el mÃ³dulo de 'Venta' para seleccionar la factura original y usar el botÃ³n 'Devolver'. Se detalla cÃ³mo registrar la cantidad devuelta, cÃ³mo se genera la nota de crÃ©dito automÃ¡ticamente, cÃ³mo 'enviar en SIFEN' y hacer la combrobaciÃ³n DTE.",https://youtu.be/tHGbj5VZaUU
196942,"Como asignar descuentos a deudas generadas (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Descuentos, descuentos en deudas, descuentos en cuentas por cobrar.)","TAG: Cuotas/Alumnos/Administrativo 


Link de youtube: 

Aprende a modificar deudas existentes, ideal para casos donde olvidaste aplicar un descuento o necesitas ajustar el monto de una cuota. Este tutorial te guÃ­a desde el mÃ³dulo de 'GestiÃ³n de Deudas' para filtrar al alumno, usar la opciÃ³n 'mantenimiento de monto' y aplicar el descuento correctamente en la columna correspondiente.",https://youtu.be/qvkEdAudcHE
196943,"Como asignar descuentos en inscripciÃ³n (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como asignar descuentos en inscripción"":

Descuentos, cupones, promociones)","TAG: Alumnos/Vencimiento/Cobranzas 


 

Aprende a aplicar un descuento de cuota desde el 'mÃ³dulo de inscripciÃ³n'. Este tutorial muestra cÃ³mo asignar un monto de descuento al inscribir a un alumno, el cual solo serÃ¡ vÃ¡lido si el pago se realiza antes del vencimiento. Se detalla cÃ³mo el sistema genera la deuda con el descuento ya visible y cÃ³mo este no se aplica si se intenta cobrar pasada la fecha de vencimiento.",https://youtu.be/p_RKC4MhrjA
197115,"Como inutilizar nÃºmero de nota de crÃ©dito electrÃ³nica (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Bloquear, cancelar, desactivar

Otras opciones podrían ser:

* Deshabilitar
* Inhabilitar
* Cancelar acceso
* Bloquear acceso
* Desactivar tarjeta de crédito electrónica

Recuerda que es importante utilizar palabras clave específicas y relevantes para obtener resultados precisos en tus búsquedas.)","Tags: Facturacion/Timbrado 



Aprende cÃ³mo inutilizar un nÃºmero de nota de crÃ©dito electrÃ³nica, ideal si una numeraciÃ³n se asignÃ³ incorrectamente y ya no puede usarse. Este tutorial muestra cÃ³mo desvincular el nÃºmero del registro en el mÃ³dulo de Nota de CrÃ©dito, y luego usar la opciÃ³n inutilizaciÃ³n para anular ese nÃºmero especÃ­fico.",https://youtu.be/eugrlc2nazQ
197260,"Como registrar funcionario (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como registrar funcionario"":

Matrícula, registro de personal, inscripción de empleado.)","TAGS: Empleados/Personal/ 

 

Aprende a registrar un nuevo funcionario en el sistema. Este tutorial te guÃ­a paso a paso desde el mÃ³dulo 'Tablas' para completar la ficha del empleado, incluyendo sus datos personales, departamento, cargo, profesiÃ³n y salario bÃ¡sico, finalizando con el guardado del registro.",https://youtu.be/4uUOuaMV8PQ
197261,"Como realizar transferencias entre cajas (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como realizar transferencias entre cajas"":

Migrar datos, transferir archivos, copiar archivos)","Tags: Efectivo/Banco/Movimientos 

 

Aprende a mover dinero entre diferentes cajas dentro del sistema. Este tutorial te muestra cÃ³mo, desde el mÃ³dulo 'Caja', seleccionar la caja de origen, usar el botÃ³n 'transferencia' y registrar la operaciÃ³n detallando el rubro de salida (ej. depÃ³sito) y el rubro de entrada en la caja de destino (ej. banco).",https://youtu.be/5-pVdliViaM
197353,"Como realizar liquidaciÃ³n de salario (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Cómo realizar liquidación de salario"":

Liquidación de salarios, Pagos de salarios, Retenciones de impuestos.)","TAGS: NÃ³mina/Pagos/Administrativa 

 

Aprende las dos formas de realizar una liquidaciÃ³n de salario en el sistema. Este tutorial explica cÃ³mo liquidar masivamente desde una nÃ³mina de salario registrada (generando un movimiento de caja total) y cÃ³mo hacerlo de forma individual por funcionario desde la opciÃ³n 'registrar liquidaciÃ³n de salario', seleccionando los conceptos a pagar o descontar.",https://youtu.be/FBRARiWz57k
197957,"Extraer informe de cuentas de clientes (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Extraer informe de cuentas de clientes"":

Exportar estados de cuenta, Descargar estados de cuenta, Obtener estados de cuenta.)","TAGS: Deudas/Reportes/Saldos 

 

Este tutorial te muestra cÃ³mo filtrar por fechas de venta o vencimiento (ideal para ver deudas que vencen a fin de mes) y cÃ³mo visualizar la informaciÃ³n, ya sea 'agrupado por clientes' para saldos generales o 'detallado' para ver cada factura pendiente.",https://youtu.be/AgP5fx7Y9NQ
197968,"El archivo config6.dbf no existe, procedimiento. (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

config.dbf, archivo no encontrado, error de configuración)","Tag: desaparecio, 

1. Probar ingresar en el sistema. Caso aparezcan errores relacionados al config6, haga clic en pasar por alto hasta que no salga ningun error.
2. Luego Ingrese en el menu:[Utilidades\Organizador] y haga clic en el boton {Actualizar nuevas estructuras}. 
3. Luego ingrese nuevamente al sistema baris, sino sale mas ningun error entonces se consiguio crear nuevamente el archivo config6.dbf, caso contrario:
4. Salga del Baris y ejecute el archivo: vrunfox9.exe. Luego ejecute los siguientes comandos.
4.1 Set defa to ?    (Y direcciones hasta la carpeta data)
4.2 close database all  
4.3 open database baris exclu
4.4 validate database recover (aparecera una venta de dialogo para eliminar el objeto config6 desde la base de datos, confirme en 'Eliminar')
4.5 close database all 
4.6 quit
5 Ingrese nuevamente al sistema y vuelva actualizar estructura repite el paso 1 y 2.
6. Si con eso no funciona, contacte con programacion. // Finalizado //",
198041,"Como realizar ventas por mesas (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como realizar ventas por mesas"":

Sales en mesa, Ventas al punto de venta, Comercio en mesa.)","Tags: Comanda/Restaurante/Pedidos 



Este tutorial te muestra cÃ³mo abrir mesas, cargar artÃ­culos de consumo y registrar los datos del cliente en la 'cabecera'. Se detalla el proceso de cobro (seleccionando la forma de pago) y cÃ³mo el sistema libera la mesa automÃ¡ticamente tras confirmar la venta e imprimir el ticket.",https://youtu.be/SUBzdUHUHGU
198042,"Como registrar libro de compra (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como registrar libro de compra"":

Inventario, Contabilidad, Libro Diario)","Tags: Gastos/Proveedores/Facturas 

 

Aprende a registrar gastos y facturas en el sistema mediante el mÃ³dulo 'Libro de Compras'. Este tutorial cubre dos escenarios: el registro al 'contado', donde se selecciona la caja y el rubro del gasto (impactando el saldo inmediatamente), y el registro a 'crÃ©dito', donde se definen las cuotas y vencimientos para generar una deuda con el proveedor sin afectar la caja al instante.",https://youtu.be/MT_5GZ0oVG4
198470,Como registrar compras a crÃ©dito en el libro de compras,"TAGS: Gastos/Cuotas/Proveedores 

 

Aprende a registrar una factura de compra a crÃ©dito en el 'Libro de Compras', ideal para gastos que no involucran artÃ­culos de venta (como reparaciones) y se pagarÃ¡n en cuotas. Este tutorial te guÃ­a a travÃ©s del mÃ³dulo de 'Compras', mostrando cÃ³mo configurar la condiciÃ³n 'crÃ©dito', definir el nÃºmero de pagos y vencimientos, y cÃ³mo verificar posteriormente la deuda generada en el mÃ³dulo 'pago a proveedores'.",https://youtu.be/2PryrLORs9A
198473,"Como cambiar de referencia a requisitos (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como cambiar de referencia a requisitos"":

Reconfigurar requisitos, Actualizar referencia, Cambiar de modelo de negocio.)","TAGS: ActualizaciÃ³n/Filtros/GestiÃ³n 

 

Aprende a modificar masivamente la 'referencia' de los requisitos en el sistema. Este tutorial explica cÃ³mo filtrar los registros (por ejemplo, por aÃ±o o estado activo) para identificar aquellos que necesitan actualizaciÃ³n y utilizar la funciÃ³n de 'cambiar referencia' para asignar el nuevo cÃ³digo o descripciÃ³n a todos los Ã­tems seleccionados de una sola vez.",https://youtu.be/G0iEynZZs34
198572,"Como verificar el rendimiento del sistema (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como verificar el rendimiento del sistema"":

Sistema, rendimiento, monitorización)","TAGS:   Benchmark / Performance / f_ven 

 

Este tutorial te enseÃ±a a usar la herramienta 'Informe de rendimientos' dentro del menÃº 'Utilidades' para medir cuÃ¡nto tiempo tarda en abrirse el mÃ³dulo de ventas (u otros). Se explica cÃ³mo filtrar por fecha y origen para obtener promedios de espera y analizar si la cantidad de datos estÃ¡ afectando la agilidad operativa.",https://youtu.be/dfEE2GJg7Ww
198681,"Como registrar ramo de cliente (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como registrar ramo de cliente"":

Registro de clientes, Creación de clientes, Inserción de clientes.)","TAGS: SegmentaciÃ³n/CategorÃ­a/Rubro 

Este tutorial te muestra cÃ³mo utilizar el informe 'por ramo' para detectar registros vacÃ­os y cÃ³mo actualizar la ficha del cliente, creando o seleccionando la categorÃ­a correspondiente para mantener tu base de datos correctamente segmentada.",
199086,"Como utilizar filtro de  Fecha en venta por mostrador (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Fecha de venta, Filtro de fecha, Fecha de venta por mostrador)","TAG: Lento, demorado, despacioso 

Â¨ 

Mejora la velocidad del mÃ³dulo de 'ventas por mostrador' utilizando el filtro de fecha. Este breve tutorial explica cÃ³mo configurar la visualizaciÃ³n para mostrar solo las ventas recientes (por ejemplo, desde el inicio del mes o una fecha especÃ­fica), reduciendo la carga de datos en la grilla y agilizando la operaciÃ³n del sistema sin perder el historial.",https://youtu.be/S7LwfIlCENw
205865,"Como realizar devoluciÃ³n de artÃ­culos de una compra (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Devolver, reembolso, cambio de mercancía)","Tags: Devoluciones / Proveedores / Compras 

 

Este tutorial te guÃ­a desde el mÃ³dulo 'Movimientos' y 'Salida de ArtÃ­culo' para registrar la devoluciÃ³n de mercaderÃ­a al proveedor, vinculÃ¡ndola al nÃºmero de factura original. Se muestra cÃ³mo verificar la nota de crÃ©dito generada a tu favor en el informe de proveedores.",https://youtu.be/0-VOBLkbOKk
212050,"Taller: CotizaciÃ³n del Baris - Servicios BÃ¡sicos del Sistema (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Cotización, Servicios Básicos, Sistema de Gestión de Mantenimiento)","Disponible en: https://jorgehugofarina.com/aulas/

 

Descubre los tres pilares fundamentales que componen la inversiÃ³n en el sistema Baris.",https://youtu.be/ZWrqTDue1p0
212051,"Taller: CotizaciÃ³n del Baris - Entendiendo el Presupuesto (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Cotización, presupuesto, estimación)","Disponible en: https://jorgehugofarina.com/aulas/

 

Analizamos un ejemplo prÃ¡ctico de presupuesto para un comercio.",https://youtu.be/JIi4GA9FS98
212052,Taller: CotizaciÃ³n del Baris - Detalle de Licencias y Planes,"Disponible en: https://jorgehugofarina.com/aulas/

 

Un desglose detallado de los planes disponibles y escalas de precios.",https://youtu.be/V-G--4mzIcs
212053,"Taller: GestiÃ³n de Inventario - IntroducciÃ³n y VerificaciÃ³n Interna (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Gestión de inventario, Verificación interna, Control de stock)","Disponible en:

 

VerificaciÃ³n de consistencia del stock interno y correcciÃ³n de errores.",https://youtu.be/caSiNAyr9Xw
212054,"Taller: GestiÃ³n de Inventario - InicializaciÃ³n del Stock (Cero) (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Inventario, Stock, Inicialización)","Disponible en:

 

Aprende el procedimiento para 'cerar' completamente el stock.",https://youtu.be/vsEqxpukMtk
212055,"Taller: GestiÃ³n de Inventario - MÃ©todo 1: Carga Manual (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Inventario, Gestión de Inventario, Carga Manual de Inventario)","Disponible en:

 

MÃ©todo ideal para cargar mercaderÃ­a en tiempo real usando cÃ³digo de barras.",https://youtu.be/1uRKVUup9XA
212056,Taller: GestiÃ³n de Inventario - MÃ©todo 2: Carga por Grupos,"Disponible en: 

 

Optimiza el tiempo imprimiendo listados de inventario por familias.",https://youtu.be/TkalImfmPQc
212057,"Taller: GestiÃ³n de Inventario - Consejos y Conclusiones (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Gestión de inventario, control de stock, optimización de almacenes.)","Disponible en: 

 

Recomendaciones finales para un inventario exitoso.",https://youtu.be/0cVHYbg01zk
212246,"Como Planificar jEspejo para soporte (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como Planificar jEspejo para soporte"":

MirrorSupport, PlanificaciónDeSoporte, DiseñoDeReflejo)","TAG: Soporte/PlanificaciÃ³n/Mantenimiento 

 

Aprende a planificar la actualizaciÃ³n de la carpeta 'jEspejo' para tareas de soporte. Este tutorial explica cÃ³mo agendar esta tarea utilizando la tecla F8 o el botÃ³n 'Plantilla' sobre el cliente seleccionado. Se detalla cÃ³mo buscar el proceso 'Actualizar carpeta jEspejo', asignar un responsable y definir la fecha de ejecuciÃ³n, asegurando asÃ­ que los datos del cliente estÃ©n listos y actualizados para futuras intervenciones.",https://youtu.be/DpYEwkdJf3I
212247,"Como solicitar el uso de jExtra (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como solicitar el uso de jExtra"":

jExtra, solicitud de acceso, permisos de jExtra)","TAG: Horas Extra/Plantillas/Administrativo
 

 

Aprende a tramitar una solicitud de horas extra ('jExtra') utilizando el sistema de plantillas. Este tutorial explica cÃ³mo usar la tecla F8 sobre un requisito para cargar la opciÃ³n 'Solicito uso de jExtra'. Se detalla cÃ³mo completar los campos obligatorios (fecha, hora y duraciÃ³n) reemplazando los marcadores 'XX' para poder guardar el registro correctamente.",https://youtu.be/qsnWMmiLrIE
212248,"Como Crear un Acceso Directo en botones Baris (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Shortcuts, Accesos directos, Hotkeys)","TAG: PersonalizaciÃ³n/Atajos/ConfiguraciÃ³n 

 

Aprende a personalizar tu pantalla de inicio creando botones de acceso directo en el sistema Baris. Este tutorial te guÃ­a por el menÃº 'Utilidades' y 'Configuraciones' hasta la secciÃ³n 'Avanzadas' para asignar funciones frecuentes a los botones libres. Se explica cÃ³mo configurar el tÃ­tulo y el comando manualmente (o usar la lista desplegable predefinida para opciones comunes como 'Presupuesto') y la necesidad de reiniciar el sistema para ver los cambios reflejados.",https://youtu.be/w7mabvL90Ig
212249,"Como Identificar nombre de Formulario (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como Identificar nombre de Formulario"":

Identificador de Formulario, Nombre de Campo, Etiqueta de Formulario)","TAG: Ventanas/Variables de Entorno 

 

Aprende a obtener el nombre tÃ©cnico de las ventanas del sistema para configuraciones avanzadas. Este tutorial explica cÃ³mo habilitar el 'modo programador' creando una variable de entorno en Windows llamada set_fase con valor prg. Se demuestra que, tras esta configuraciÃ³n, al hacer doble clic en el Ã¡rea gris de cualquier formulario, el sistema revela su cÃ³digo interno (ej. QF_COB_M), dato indispensable para programar botones de acceso directo personalizados.",https://youtu.be/CLuxNV3BYmc
